fold,epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
1,1,0.8805548865348101,0.5148988217115402,6311658.5,1854.98876953125,2512.301434939685,0.48128610849380493,0.7299410099944814,0.9215446810000576,0.07123899306548688,0.136,0.2705625,0.3935625,0.499,0.5891875,0.001
1,2,0.316369682084769,0.2162085324525833,2656792.0,1224.4747314453125,1629.9668708289748,0.7816556692123413,0.8856428561798975,0.9490986356048889,0.061749490375433244,0.20875,0.3891875,0.54125,0.665,0.7585,0.001
1,3,0.20717385690659285,0.19458969309926033,2392572.0,1160.260986328125,1546.7941039453183,0.8033701777458191,0.8965757839701131,0.9516959934964279,0.10368781481086677,0.2219375,0.4098125,0.564625,0.686375,0.7748125,0.001
1,4,0.19631248665973544,0.1898854486644268,2334902.75,1146.72900390625,1528.0388574902145,0.8081096410751343,0.8993226590904538,0.9522816910656342,0.08679595249770465,0.224625,0.4158125,0.570375,0.6911875,0.7809375,0.001
1,5,0.19153135130181909,0.18885110318660736,2322475.0,1142.8673095703125,1523.9668631568077,0.8091309666633606,0.9007702657218978,0.952408853200699,0.0886968255182023,0.2260625,0.4170625,0.571625,0.6905,0.7809375,0.001
1,6,0.18990747351199389,0.185342188924551,2279208.5,1135.1624755859375,1509.7047724638085,0.8126868009567261,0.9014982068333991,0.952854236409642,0.1069264885489878,0.2243125,0.417,0.5734375,0.6945,0.7835,0.001
1,7,0.18789172638207674,0.1877608373761177,2309152.75,1150.086181640625,1519.5896650082877,0.8102258443832397,0.9020608361804779,0.9525455463826127,0.1210763175837759,0.21775,0.40925,0.565625,0.6874375,0.7773125,0.001
1,8,0.18683179887011647,0.18456650897860527,2269752.5,1129.8250732421875,1506.5697793331713,0.8134639263153076,0.9026992055226509,0.9529521374348557,0.09808364895240038,0.2283125,0.4196875,0.57675,0.697,0.784375,0.001
1,9,0.18691173568367958,0.1828150749206543,2248220.75,1126.0504150390625,1499.4067993710046,0.8152334690093994,0.903096907388727,0.9531758263083748,0.09979068790533162,0.228375,0.4190625,0.5780625,0.6971875,0.7864375,0.001
1,10,0.18689326848834753,0.18278679624199867,2247744.5,1129.367431640625,1499.2479781543811,0.8152725696563721,0.9031714021166146,0.9531807860512787,0.12484920357101184,0.2229375,0.4180625,0.5794375,0.695875,0.7851875,0.001
1,11,0.18631540471687913,0.18182671815156937,2236075.5,1122.8115234375,1495.3512965186476,0.8162316083908081,0.9035597711795663,0.9533024734397906,0.11154159037631256,0.2284375,0.42175,0.5795625,0.698125,0.787375,0.001
1,12,0.18439406296238303,0.18148327991366386,2231862.0,1125.063232421875,1493.9417659333312,0.8165778517723083,0.9037312709482573,0.9533464909172211,0.10976234119241729,0.2275,0.4196875,0.578375,0.6969375,0.785375,0.001
1,13,0.18493425054475665,0.18305939808487892,2251157.5,1133.6485595703125,1500.3857837236396,0.8149920701980591,0.9038602754237215,0.9531452541291715,0.1442058050697491,0.220875,0.417625,0.57425,0.6931875,0.783,0.001
1,14,0.18504620483145118,0.1812014915049076,2228378.5,1120.970458984375,1492.7754352212526,0.8168641328811646,0.9040572511904954,0.9533829136357703,0.09546439081244824,0.229625,0.4228125,0.5809375,0.69875,0.7891875,0.001
1,15,0.1829757080413401,0.18083246797323227,2223797.25,1123.08349609375,1491.2401718033216,0.8172406554222107,0.9042381907024026,0.9534308575566421,0.11489117876653729,0.2265625,0.4216875,0.5770625,0.69775,0.7851875,0.001
1,16,0.18355849431827664,0.18455179408192635,2269438.5,1127.6468505859375,1506.4655654876417,0.8134896755218506,0.9042785299321724,0.9529553918733485,0.09520870259783336,0.2295,0.421875,0.5796875,0.69925,0.7860625,0.001
1,17,0.18273980589583516,0.18173470720648766,2234782.75,1120.9407958984375,1494.9189777375896,0.8163378238677979,0.9044210555715355,0.9533159740919839,0.09449531040743767,0.2294375,0.423375,0.5819375,0.6996875,0.7865625,0.001
1,18,0.18234970048069954,0.1808907613158226,2224606.75,1119.7802734375,1491.5115654932079,0.8171741366386414,0.9045287514227979,0.9534223823481267,0.0912712135789188,0.2298125,0.4226875,0.581125,0.6993125,0.7871875,0.001
1,19,0.1812811652198434,0.18010130897164345,2214670.0,1118.0037841796875,1488.176736815893,0.817990779876709,0.9045812327696537,0.9535265239308406,0.12349785348963327,0.2295625,0.423125,0.5813125,0.7005,0.7876875,0.001
1,20,0.1810080953873694,0.17964356392621994,2209260.0,1117.6566162109375,1486.357964959989,0.8184353709220886,0.9046885158755311,0.9535833213852218,0.1206828091770754,0.2269375,0.4240625,0.5816875,0.701125,0.7868125,0.001
1,21,0.18099153274670243,0.18007232248783112,2214556.5,1117.911865234375,1488.138602415783,0.818000078201294,0.9047460699120986,0.9535277148096435,0.08966814757323928,0.229625,0.4233125,0.580375,0.701375,0.7863125,0.001
1,22,0.18088600365445018,0.17959100380539894,2208440.25,1116.693359375,1486.0821814421975,0.8185027241706848,0.9048055830289977,0.9535919336813271,0.11287933616044088,0.22875,0.4240625,0.5821875,0.7004375,0.7875625,0.001
1,23,0.1817517182789743,0.18044248223304749,2219075.0,1118.07861328125,1489.6560005585181,0.8176287412643433,0.9047979159886582,0.9534803287939041,0.09854600435018296,0.2298125,0.423375,0.5819375,0.6991875,0.7864375,0.001
1,24,0.18050817493349314,0.17953099310398102,2207940.5,1118.6329345703125,1485.9140284686728,0.8185437917709351,0.9048826418960929,0.9535971848406806,0.09443998222477447,0.229125,0.423625,0.57975,0.699125,0.7868125,0.001
1,25,0.17958504566922784,0.18062618002295494,2221255.25,1119.18994140625,1490.3876173667038,0.8174495697021484,0.9048183884906161,0.9534574815235592,0.08887051432423597,0.229375,0.4239375,0.58075,0.7,0.786625,0.001
1,26,0.17966224113479257,0.1794142946600914,2206335.0,1119.4630126953125,1485.3736903553934,0.8186757564544678,0.904961939603069,0.9536140587708768,0.12549016604191415,0.2259375,0.4241875,0.5800625,0.699125,0.78675,0.001
1,27,0.17958207242190838,0.17960838600993156,2208691.0,1117.0657958984375,1486.1665451758763,0.8184821605682373,0.9048730475700841,0.9535892991313699,0.09685367076055056,0.2305625,0.4228125,0.579625,0.70025,0.7871875,0.001
1,28,0.18060848442837596,0.17927001416683197,2204587.5,1117.47802734375,1484.785338020281,0.8188194036483765,0.9049308137041335,0.953632432111549,0.10743126639014897,0.22825,0.423375,0.5809375,0.70025,0.7873125,0.001
1,29,0.17933160858228803,0.18018491566181183,2215789.0,1118.1934814453125,1488.552652746956,0.8178988099098206,0.9049050039462603,0.9535147846531096,0.0892255283431982,0.2285625,0.4255625,0.5805,0.701375,0.78825,0.001
